key,category,exerciseName,language_en,name_en,language_fr,name_fr
OLYMPIC_LIFT_CLEAN_AND_JERK,OLYMPIC_LIFT,CLEAN_AND_JERK,en,Clean and Jerk,fr,Épaulé-jeté
OLYMPIC_LIFT_CLEAN_AND_PRESS,OLYMPIC_LIFT,CLEAN_AND_PRESS,en,Clean and Press,fr,Nettoyage et presse
OLYMPIC_LIFT_DUMBBELL_CLEAN,OLYMPIC_LIFT,DUMBBELL_CLEAN,en,Dumbbell Clean,fr,Épaulé avec haltère
OLYMPIC_LIFT_DUMBBELL_HANG_PULL,OLYMPIC_LIFT,DUMBBELL_HANG_PULL,en,Dumbbell Hang Pull,fr,Flexion des biceps avec haltères
OLYMPIC_LIFT_DUMBBELL_HANG_SNATCH,OLYMPIC_LIFT,DUMBBELL_HANG_SNATCH,en,Dumbbell Hang Snatch,fr,Snatch suspendu avec haltère
OLYMPIC_LIFT_DUMBBELL_POWER_CLEAN_AND_JERK,OLYMPIC_LIFT,DUMBBELL_POWER_CLEAN_AND_JERK,en,Dumbbell Power Clean and Jerk,fr,Épaulé-jeté en puissance avec haltère
OLYMPIC_LIFT_DUMBBELL_POWER_CLEAN_AND_PUSH_PRESS,OLYMPIC_LIFT,DUMBBELL_POWER_CLEAN_AND_PUSH_PRESS,en,Dumbbell Power Clean and Push Press,fr,Épaulé-jeté en puissance avec haltère et développé poussé
OLYMPIC_LIFT_DUMBBELL_POWER_CLEAN_AND_STRICT_PRESS,OLYMPIC_LIFT,DUMBBELL_POWER_CLEAN_AND_STRICT_PRESS,en,Dumbbell Power Clean and Strict Press,fr,Épaulé-jeté en puissance avec haltère et développé strict
OLYMPIC_LIFT_DUMBBELL_SNATCH,OLYMPIC_LIFT,DUMBBELL_SNATCH,en,Dumbbell Snatch,fr,Snatch avec haltère
OLYMPIC_LIFT_MEDICINE_BALL_CLEAN,OLYMPIC_LIFT,MEDICINE_BALL_CLEAN,en,Medicine Ball Clean,fr,Épaulé avec ballon médicinal
OLYMPIC_LIFT_OLYMPIC_LIFT,OLYMPIC_LIFT,OLYMPIC_LIFT,en,Olympic Lift,fr,Haltérophilie
OLYMPIC_LIFT_ONE_HAND_DUMBBELL_SPLIT_SNATCH,OLYMPIC_LIFT,ONE_HAND_DUMBBELL_SPLIT_SNATCH,en,One-hand Dumbbell Split Snatch,fr,Arraché d'haltère à une main en fente
OLYMPIC_LIFT_PUSH_JERK,OLYMPIC_LIFT,PUSH_JERK,en,Push Jerk,fr,Push Jerk
OLYMPIC_LIFT_SINGLE_ARM_DUMBBELL_SNATCH,OLYMPIC_LIFT,SINGLE_ARM_DUMBBELL_SNATCH,en,Single-arm Dumbbell Snatch,fr,Snatch avec haltère sur un bras
OLYMPIC_LIFT_SINGLE_ARM_HANG_SNATCH,OLYMPIC_LIFT,SINGLE_ARM_HANG_SNATCH,en,Single-arm Hang Snatch,fr,Arraché départ mi-cuisse sur un bras
OLYMPIC_LIFT_SINGLE_ARM_KETTLEBELL_SNATCH,OLYMPIC_LIFT,SINGLE_ARM_KETTLEBELL_SNATCH,en,Single-arm Kettlebell Snatch,fr,Arraché avec kettlebell sur un bras
OLYMPIC_LIFT_SNATCH,OLYMPIC_LIFT,SNATCH,en,Snatch,fr,Arraché
OLYMPIC_LIFT_SPLIT_JERK,OLYMPIC_LIFT,SPLIT_JERK,en,Split Jerk,fr,Jeté en fente
OLYMPIC_LIFT_SQUAT_CLEAN_AND_JERK,OLYMPIC_LIFT,SQUAT_CLEAN_AND_JERK,en,Squat Clean and Jerk,fr,Épaulé-jeté
PLANK_BEAR_CRAWL,PLANK,BEAR_CRAWL,en,Bear Crawl,fr,Marche quadrupède
PLANK_BRIDGE_ONE_LEG_BRIDGE,PLANK,BRIDGE_ONE_LEG_BRIDGE,en,Bridge: One-leg Bridge,fr,Pont : Pont sur une jambe
PLANK_BRIDGE_WITH_GLUTE_LOWER_LIFT,PLANK,BRIDGE_WITH_GLUTE_LOWER_LIFT,en,Bridge with Glute Lower Lift,fr,Pont avec petit levé des fessiers
PLANK_CROSS_BODY_MOUNTAIN_CLIMBER,PLANK,CROSS_BODY_MOUNTAIN_CLIMBER,en,Cross-body Mountain Climber,fr,Position grimpeur croisé
PLANK_ELBOW_PLANK_PIKE_JACKS,PLANK,ELBOW_PLANK_PIKE_JACKS,en,Elbow Plank Pike Jacks,fr,Planche coude et Pike Jacks
PLANK_ELEVATED_FEET_PLANK,PLANK,ELEVATED_FEET_PLANK,en,Elevated-feet Plank,fr,Planche avec élévation de pied
PLANK_ELEVATOR_ABS,PLANK,ELEVATOR_ABS,en,Elevator Abs,fr,Abdominaux ascenseur
PLANK_EXTENDED_PLANK,PLANK,EXTENDED_PLANK,en,Extended Plank,fr,Planche pour extension
PLANK_FULL_PLANK_PASSE_TWIST,PLANK,FULL_PLANK_PASSE_TWIST,en,Full Plank Passé Twist,fr,Planche complète avec passe et twist
PLANK_INCHING_ELBOW_PLANK,PLANK,INCHING_ELBOW_PLANK,en,Inching Elbow Plank,fr,Planche coude et pointe des pieds
PLANK_INCHWORM_TO_SIDE_PLANK,PLANK,INCHWORM_TO_SIDE_PLANK,en,Inchworm to Side Plank,fr,Chenille à planche latérale
PLANK_KNEELING_PLANK,PLANK,KNEELING_PLANK,en,Kneeling Plank,fr,Planche à genoux
PLANK_KNEELING_SIDE_PLANK_WITH_LEG_LIFT,PLANK,KNEELING_SIDE_PLANK_WITH_LEG_LIFT,en,Kneeling Side Plank with Leg Lift,fr,Planche latérale à genoux avec lever de jambe
PLANK_LATERAL_ROLL,PLANK,LATERAL_ROLL,en,Lateral Roll,fr,Roulement latéral
PLANK_LYING_REVERSE_PLANK,PLANK,LYING_REVERSE_PLANK,en,Lying Reverse Plank,fr,Planche inversée allongée
PLANK_MEDICINE_BALL_MOUNTAIN_CLIMBER,PLANK,MEDICINE_BALL_MOUNTAIN_CLIMBER,en,Medicine Ball Mountain Climber,fr,Mountain Climber sur Medicine ball
PLANK_MODIFIED_MOUNTAIN_CLIMBER_AND_EXTENSION,PLANK,MODIFIED_MOUNTAIN_CLIMBER_AND_EXTENSION,en,Modified Mountain Climber and Extension,fr,Variante du grimpeur et extension
PLANK_MOUNTAIN_CLIMBER,PLANK,MOUNTAIN_CLIMBER,en,Mountain Climber,fr,Position grimpeur
PLANK_MOUNTAIN_CLIMBER_ON_SLIDING_DISCS,PLANK,MOUNTAIN_CLIMBER_ON_SLIDING_DISCS,en,Mountain Climber on Sliding Discs,fr,Position grimpeur sur disques glissants
PLANK_MOUNTAIN_CLIMBER_WITH_FEET_ON_BOSU_BALL,PLANK,MOUNTAIN_CLIMBER_WITH_FEET_ON_BOSU_BALL,en,Mountain Climber with Feet on Bosu® Balance Trainer,fr,Mountain Climber avec pieds sur Bosu® Balance Trainer
PLANK_MOUNTAIN_CLIMBER_WITH_HANDS_ON_BENCH,PLANK,MOUNTAIN_CLIMBER_WITH_HANDS_ON_BENCH,en,Mountain Climber with Hands on Bench,fr,Position grimpeur avec mains sur le banc
PLANK_MOUNTAIN_CLIMBER_WITH_HANDS_ON_SWISS_BALL,PLANK,MOUNTAIN_CLIMBER_WITH_HANDS_ON_SWISS_BALL,en,Mountain Climber with Hands on Swiss Ball,fr,Position grimpeur avec main sur ballon d'exercice
PLANK_PLANK,PLANK,PLANK,en,Plank,fr,Planche
PLANK_PLANK_JACKS_WITH_FEET_ON_SLIDING_DISCS,PLANK,PLANK_JACKS_WITH_FEET_ON_SLIDING_DISCS,en,Plank Jacks with Feet on Sliding Discs,fr,Planche et position carpée avec pieds sur disques glissants
PLANK_PLANK_KNEE_TWIST,PLANK,PLANK_KNEE_TWIST,en,Plank Knee Twist,fr,Planche torsion du genou
PLANK_PLANK_PIKES,PLANK,PLANK_PIKES,en,Plank Pikes,fr,Planche en position carpée
PLANK_PLANK_PIKE_JUMPS,PLANK,PLANK_PIKE_JUMPS,en,Plank Pike Jumps,fr,Planche carpée avec saut
PLANK_PLANK_TO_STAND_UP,PLANK,PLANK_TO_STAND_UP,en,Plank to Stand-up,fr,Planche pour se lever
PLANK_PLANK_WITH_ARM_RAISE,PLANK,PLANK_WITH_ARM_RAISE,en,Plank with Arm Raise,fr,Planche avec élévation de bras
PLANK_PLANK_WITH_ARM_VARIATIONS,PLANK,PLANK_WITH_ARM_VARIATIONS,en,Plank (with Arm Variations),fr,Planche (avec variantes de bras)
PLANK_PLANK_WITH_FEET_ON_SWISS_BALL,PLANK,PLANK_WITH_FEET_ON_SWISS_BALL,en,Plank with Feet on Swiss Ball,fr,Planche sur un ballon d'exercice
PLANK_PLANK_WITH_KNEE_TO_ELBOW,PLANK,PLANK_WITH_KNEE_TO_ELBOW,en,Plank with Knee-to-Elbow,fr,Planche du genou au coude
PLANK_PLANK_WITH_LEG_LIFT,PLANK,PLANK_WITH_LEG_LIFT,en,Plank with Leg Lift,fr,Planche avec lever de jambe
PLANK_PLANK_WITH_OBLIQUE_CRUNCH,PLANK,PLANK_WITH_OBLIQUE_CRUNCH,en,Plank with Oblique Crunch,fr,Planche avec crunch oblique
PLANK_PLYOMETRIC_SIDE_PLANK,PLANK,PLYOMETRIC_SIDE_PLANK,en,Plyometric Side Plank,fr,Planche latérale plyométrique
PLANK_REVERSE_PLANK_WITH_LEG_PULL,PLANK,REVERSE_PLANK_WITH_LEG_PULL,en,Reverse Plank (with Leg Pull),fr,Planche inversée avec tirage jambe
PLANK_RING_PLANK_SPRAWLS,PLANK,RING_PLANK_SPRAWLS,en,Ring Plank Sprawls,fr,Planche suspendue avec anneaux
PLANK_ROLLING_SIDE_PLANK,PLANK,ROLLING_SIDE_PLANK,en,Rolling Side Plank,fr,Planche latérale avec basculement
PLANK_SIDE_KICK_PLANK,PLANK,SIDE_KICK_PLANK,en,Side Kick Plank,fr,Coup de pied en planche latérale
PLANK_SIDE_PLANK,PLANK,SIDE_PLANK,en,Side Plank,fr,Planche latérale
PLANK_SIDE_PLANK_AND_ROW,PLANK,SIDE_PLANK_AND_ROW,en,Side Plank and Row,fr,Planche latérale et tirage
PLANK_SIDE_PLANK_LIFT,PLANK,SIDE_PLANK_LIFT,en,Side Plank Lift,fr,Planche latérale
PLANK_SIDE_PLANK_TO_PLANK_WITH_REACH_UNDER,PLANK,SIDE_PLANK_TO_PLANK_WITH_REACH_UNDER,en,Side Plank to Plank with Reach Under,fr,Planche latérale avec pivotement
PLANK_SIDE_PLANK_WITH_ELBOW_ON_BOSU_BALL,PLANK,SIDE_PLANK_WITH_ELBOW_ON_BOSU_BALL,en,Side Plank with Elbow on Bosu® Balance Trainer,fr,Planche latérale avec coude sur Bosu® Balance Trainer
PLANK_SIDE_PLANK_WITH_FEET_ON_BENCH,PLANK,SIDE_PLANK_WITH_FEET_ON_BENCH,en,Side Plank with Feet on Bench,fr,Planche latérale avec pieds sur le banc
PLANK_SIDE_PLANK_WITH_KNEE_CIRCLE,PLANK,SIDE_PLANK_WITH_KNEE_CIRCLE,en,Side Plank with Knee Circle,fr,Planche latérale avec rotation du genou
PLANK_SIDE_PLANK_WITH_KNEE_TUCK,PLANK,SIDE_PLANK_WITH_KNEE_TUCK,en,Side Plank with Knee Tuck,fr,Planche latérale avec genou fléchi
PLANK_SIDE_PLANK_WITH_LEG_LIFT,PLANK,SIDE_PLANK_WITH_LEG_LIFT,en,Side Plank with Leg Lift,fr,Planche latérale avec lever de jambe
PLANK_SIDE_PLANK_WITH_REACH_UNDER,PLANK,SIDE_PLANK_WITH_REACH_UNDER,en,Side Plank with Reach Under,fr,Planche latérale avec mouvement du bras
PLANK_SINGLE_LEG_ELEVATED_FEET_PLANK,PLANK,SINGLE_LEG_ELEVATED_FEET_PLANK,en,Single-leg Elevated-feet Plank,fr,Planche sur un pied avec élévation
PLANK_SINGLE_LEG_FLEX_AND_EXTEND,PLANK,SINGLE_LEG_FLEX_AND_EXTEND,en,Single-leg Flex and Extend,fr,Flexion-extension sur une jambe
PLANK_SINGLE_LEG_SIDE_PLANK,PLANK,SINGLE_LEG_SIDE_PLANK,en,Single-leg Side Plank,fr,Planche latérale à une jambe
PLANK_SPIDERMAN_PLANK,PLANK,SPIDERMAN_PLANK,en,Spiderman Plank,fr,Planche Spiderman
PLANK_STRAIGHT_ARM_PLANK,PLANK,STRAIGHT_ARM_PLANK,en,Straight-arm Plank,fr,Planche bras tendus
PLANK_STRAIGHT_ARM_PLANK_WITH_SHOULDER_TOUCH,PLANK,STRAIGHT_ARM_PLANK_WITH_SHOULDER_TOUCH,en,Straight-arm Plank with Shoulder Touch,fr,Planche bras tendu avec touché épaules
PLANK_SWISS_BALL_PLANK,PLANK,SWISS_BALL_PLANK,en,Swiss Ball Plank,fr,Planche sur ballon d'exercice
PLANK_SWISS_BALL_PLANK_LEG_LIFT,PLANK,SWISS_BALL_PLANK_LEG_LIFT,en,Swiss Ball Plank Leg Lift,fr,Planche avec levé de jambe sur ballon d'exercice
PLANK_SWISS_BALL_PLANK_LEG_LIFT_AND_HOLD,PLANK,SWISS_BALL_PLANK_LEG_LIFT_AND_HOLD,en,Swiss Ball Plank Leg Lift and Hold,fr,"Planche avec jambe surélevée sur ballon d'exercice, position maintenue"
PLANK_SWISS_BALL_PLANK_WITH_FEET_ON_BENCH,PLANK,SWISS_BALL_PLANK_WITH_FEET_ON_BENCH,en,Swiss Ball Plank with Feet on Bench,fr,Planche sur ballon d'exercice avec pieds sur banc
PLANK_SWISS_BALL_PRONE_JACKKNIFE,PLANK,SWISS_BALL_PRONE_JACKKNIFE,en,Swiss Ball Prone Jackknife,fr,Position carpée face contre terre sur ballon d'exercice
PLANK_SWISS_BALL_SIDE_PLANK,PLANK,SWISS_BALL_SIDE_PLANK,en,Swiss Ball Side Plank,fr,Planche latérale sur ballon d'exercice
PLANK_THREE_WAY_PLANK,PLANK,THREE_WAY_PLANK,en,Three-way Plank,fr,Planche en trois positions
PLANK_TOWEL_PLANK_AND_KNEE_IN,PLANK,TOWEL_PLANK_AND_KNEE_IN,en,Towel Plank and Knee-in,fr,Planche genou plié avec serviette
PLANK_TURKISH_GET_UP_TO_SIDE_PLANK,PLANK,TURKISH_GET_UP_TO_SIDE_PLANK,en,Turkish Get-up to Side Plank,fr,Relevé turc à planche latérale
PLANK_TWO_POINT_PLANK,PLANK,TWO_POINT_PLANK,en,Two-Point Plank,fr,Planche sur deux appuis
PLANK_T_STABILIZATION,PLANK,T_STABILIZATION,en,T-Stabilization,fr,Stabilisation T
PLANK_WEIGHTED_45_DEGREE_PLANK,PLANK,WEIGHTED_45_DEGREE_PLANK,en,Weighted 45-degree Plank,fr,Planche à 45 degrés avec poids
PLANK_WEIGHTED_90_DEGREE_STATIC_HOLD,PLANK,WEIGHTED_90_DEGREE_STATIC_HOLD,en,Weighted 90-degree Static Hold,fr,Maintien statique à 90 degrés avec poids
PLANK_WEIGHTED_BEAR_CRAWL,PLANK,WEIGHTED_BEAR_CRAWL,en,Weighted Bear Crawl,fr,Marche quadrupède avec poids
PLANK_WEIGHTED_CROSS_BODY_MOUNTAIN_CLIMBER,PLANK,WEIGHTED_CROSS_BODY_MOUNTAIN_CLIMBER,en,Weighted Cross-body Mountain Climber,fr,Grimpeur croisé avec poids
PLANK_WEIGHTED_ELBOW_PLANK_PIKE_JACKS,PLANK,WEIGHTED_ELBOW_PLANK_PIKE_JACKS,en,Weighted Elbow Plank Pike Jacks,fr,Planche coude et Pike Jacks avec poids
PLANK_WEIGHTED_ELEVATED_FEET_PLANK,PLANK,WEIGHTED_ELEVATED_FEET_PLANK,en,Weighted Elevated-feet Plank,fr,"Planche pieds surélevés, avec poids"
PLANK_WEIGHTED_ELEVATOR_ABS,PLANK,WEIGHTED_ELEVATOR_ABS,en,Weighted Elevator Abs,fr,Abdominaux ascenseur avec poids
PLANK_WEIGHTED_EXTENDED_PLANK,PLANK,WEIGHTED_EXTENDED_PLANK,en,Weighted Extended Plank,fr,Planche pour extension avec poids
PLANK_WEIGHTED_FULL_PLANK_PASSE_TWIST,PLANK,WEIGHTED_FULL_PLANK_PASSE_TWIST,en,Weighted Full Plank Passé Twist,fr,"Planche complète avec passe et twist, avec poids"
PLANK_WEIGHTED_INCHING_ELBOW_PLANK,PLANK,WEIGHTED_INCHING_ELBOW_PLANK,en,Weighted Inching Elbow Plank,fr,Planche coude et pointe des pieds avec poids
PLANK_WEIGHTED_INCHWORM_TO_SIDE_PLANK,PLANK,WEIGHTED_INCHWORM_TO_SIDE_PLANK,en,Weighted Inchworm to Side Plank,fr,Chenille à planche latérale avec poids
PLANK_WEIGHTED_KNEELING_PLANK,PLANK,WEIGHTED_KNEELING_PLANK,en,Weighted Kneeling Plank,fr,Planche à genoux avec poids
PLANK_WEIGHTED_KNEELING_SIDE_PLANK_WITH_LEG_LIFT,PLANK,WEIGHTED_KNEELING_SIDE_PLANK_WITH_LEG_LIFT,en,Weighted Kneeling Side Plank with Leg Lift,fr,"Planche latérale à genoux avec lever de jambe, avec poids"
PLANK_WEIGHTED_LATERAL_ROLL,PLANK,WEIGHTED_LATERAL_ROLL,en,Weighted Lateral Roll,fr,Roulement latéral avec poids
PLANK_WEIGHTED_LYING_REVERSE_PLANK,PLANK,WEIGHTED_LYING_REVERSE_PLANK,en,Weighted Lying Reverse Plank,fr,Planche inversée allongée avec poids
PLANK_WEIGHTED_MEDICINE_BALL_MOUNTAIN_CLIMBER,PLANK,WEIGHTED_MEDICINE_BALL_MOUNTAIN_CLIMBER,en,Weighted Medicine Ball Mountain Climber,fr,Grimpeur sur medicine ball avec poids
PLANK_WEIGHTED_MODIFIED_MOUNTAIN_CLIMBER_AND_EXTENSION,PLANK,WEIGHTED_MODIFIED_MOUNTAIN_CLIMBER_AND_EXTENSION,en,Weighted Modified Mountain Climber and Extension,fr,Variante du grimpeur et extension avec poids
PLANK_WEIGHTED_MOUNTAIN_CLIMBER,PLANK,WEIGHTED_MOUNTAIN_CLIMBER,en,Weighted Mountain Climber,fr,Grimpeur avec poids
PLANK_WEIGHTED_MOUNTAIN_CLIMBER_ON_SLIDING_DISCS,PLANK,WEIGHTED_MOUNTAIN_CLIMBER_ON_SLIDING_DISCS,en,Weighted Mountain Climber on Sliding Discs,fr,Grimpeur sur disques glissants avec poids
PLANK_WEIGHTED_MOUNTAIN_CLIMBER_WITH_FEET_ON_BOSU_BALL,PLANK,WEIGHTED_MOUNTAIN_CLIMBER_WITH_FEET_ON_BOSU_BALL,en,Weighted Mountain Climber with Feet on Bosu® Balance Trainer,fr,Mountain climber lesté avec pieds sur Bosu® Balance Trainer
PLANK_WEIGHTED_MOUNTAIN_CLIMBER_WITH_HANDS_ON_BENCH,PLANK,WEIGHTED_MOUNTAIN_CLIMBER_WITH_HANDS_ON_BENCH,en,Weighted Mountain Climber with Hands on Bench,fr,Mountain Climber lesté avec mains sur le banc
PLANK_WEIGHTED_MOUNTAIN_CLIMBER_WITH_HANDS_ON_SWISS_BALL,PLANK,WEIGHTED_MOUNTAIN_CLIMBER_WITH_HANDS_ON_SWISS_BALL,en,Weighted Mountain Climber with Hands on Swiss Ball,fr,"Grimpeur avec mains sur le ballon d'exercice, avec poids"
PLANK_WEIGHTED_PLANK,PLANK,WEIGHTED_PLANK,en,Weighted Plank,fr,Planche avec poids
PLANK_WEIGHTED_PLANK_JACKS_WITH_FEET_ON_SLIDING_DISCS,PLANK,WEIGHTED_PLANK_JACKS_WITH_FEET_ON_SLIDING_DISCS,en,Weighted Plank Jacks with Feet on Sliding Discs,fr,"Planche et position carpée avec pieds sur disques glissants, avec poids"
PLANK_WEIGHTED_PLANK_KNEE_TWIST,PLANK,WEIGHTED_PLANK_KNEE_TWIST,en,Weighted Plank Knee Twist,fr,Planche torsion du genou avec poids
PLANK_WEIGHTED_PLANK_PIKES,PLANK,WEIGHTED_PLANK_PIKES,en,Weighted Plank Pikes,fr,"Planche carpée, avec poids"
PLANK_WEIGHTED_PLANK_PIKE_JUMPS,PLANK,WEIGHTED_PLANK_PIKE_JUMPS,en,Weighted Plank Pike Jumps,fr,"Planche carpée avec saut, avec poids"
PLANK_WEIGHTED_PLANK_TO_STAND_UP,PLANK,WEIGHTED_PLANK_TO_STAND_UP,en,Weighted Plank to Stand-up,fr,Planche pour se relever avec poids
PLANK_WEIGHTED_PLANK_WITH_ARM_RAISE,PLANK,WEIGHTED_PLANK_WITH_ARM_RAISE,en,Weighted Plank with Arm Raise,fr,"Planche avec élévation de bras, avec poids"
PLANK_WEIGHTED_PLANK_WITH_KNEE_TO_ELBOW,PLANK,WEIGHTED_PLANK_WITH_KNEE_TO_ELBOW,en,Weighted Plank with Knee-to-Elbow,fr,Planche du genou au coude lesté
PLANK_WEIGHTED_PLANK_WITH_OBLIQUE_CRUNCH,PLANK,WEIGHTED_PLANK_WITH_OBLIQUE_CRUNCH,en,Weighted Plank with Oblique Crunch,fr,"Planche avec crunch oblique, avec poids"
PLANK_WEIGHTED_PLYOMETRIC_SIDE_PLANK,PLANK,WEIGHTED_PLYOMETRIC_SIDE_PLANK,en,Weighted Plyometric Side Plank,fr,Planche latérale plyométrique avec poids
PLANK_WEIGHTED_ROLLING_SIDE_PLANK,PLANK,WEIGHTED_ROLLING_SIDE_PLANK,en,Weighted Rolling Side Plank,fr,Planche latérale rotative avec poids
PLANK_WEIGHTED_SIDE_KICK_PLANK,PLANK,WEIGHTED_SIDE_KICK_PLANK,en,Weighted Side Kick Plank,fr,Coup de pied en planche latérale avec poids
PLANK_WEIGHTED_SIDE_PLANK,PLANK,WEIGHTED_SIDE_PLANK,en,Weighted Side Plank,fr,Planche latérale avec poids
PLANK_WEIGHTED_SIDE_PLANK_AND_ROW,PLANK,WEIGHTED_SIDE_PLANK_AND_ROW,en,Weighted Side Plank and Row,fr,Planche latérale et tirage avec poids
PLANK_WEIGHTED_SIDE_PLANK_LIFT,PLANK,WEIGHTED_SIDE_PLANK_LIFT,en,Weighted Side Plank Lift,fr,Planche latérale et tirage avec poids
PLANK_WEIGHTED_SIDE_PLANK_WITH_ELBOW_ON_BOSU_BALL,PLANK,WEIGHTED_SIDE_PLANK_WITH_ELBOW_ON_BOSU_BALL,en,Weighted Side Plank with Elbow on Bosu® Balance Trainer,fr,Planche latérale lestée avec coude sur Bosu® Balance Trainer
PLANK_WEIGHTED_SIDE_PLANK_WITH_FEET_ON_BENCH,PLANK,WEIGHTED_SIDE_PLANK_WITH_FEET_ON_BENCH,en,Weighted Side Plank with Feet on Bench,fr,"Planche latérale avec pieds sur le banc, avec poids"
PLANK_WEIGHTED_SIDE_PLANK_WITH_KNEE_CIRCLE,PLANK,WEIGHTED_SIDE_PLANK_WITH_KNEE_CIRCLE,en,Weighted Side Plank with Knee Circle,fr,"Planche latérale avec rotation du genou, avec poids"
PLANK_WEIGHTED_SIDE_PLANK_WITH_KNEE_TUCK,PLANK,WEIGHTED_SIDE_PLANK_WITH_KNEE_TUCK,en,Weighted Side Plank with Knee Tuck,fr,"Planche latérale avec genou fléchi, avec poids"
PLANK_WEIGHTED_SIDE_PLANK_WITH_LEG_LIFT,PLANK,WEIGHTED_SIDE_PLANK_WITH_LEG_LIFT,en,Weighted Side Plank with Leg Lift,fr,"Planche latérale avec lever de jambe, avec poids"
PLANK_WEIGHTED_SIDE_PLANK_WITH_REACH_UNDER,PLANK,WEIGHTED_SIDE_PLANK_WITH_REACH_UNDER,en,Weighted Side Plank with Reach Under,fr,"Planche latérale avec mouvement du bras, avec poids"
PLANK_WEIGHTED_SINGLE_LEG_ELEVATED_FEET_PLANK,PLANK,WEIGHTED_SINGLE_LEG_ELEVATED_FEET_PLANK,en,Weighted Single-leg Elevated-feet Plank,fr,"Planche sur un pied avec élévation, avec poids"
PLANK_WEIGHTED_SINGLE_LEG_FLEX_AND_EXTEND,PLANK,WEIGHTED_SINGLE_LEG_FLEX_AND_EXTEND,en,Weighted Single-leg Flex and Extend,fr,Flexion-extension sur une jambe
PLANK_WEIGHTED_SINGLE_LEG_SIDE_PLANK,PLANK,WEIGHTED_SINGLE_LEG_SIDE_PLANK,en,Weighted Single-leg Side Plank,fr,Planche latérale à une jambe avec poids
PLANK_WEIGHTED_SPIDERMAN_PLANK,PLANK,WEIGHTED_SPIDERMAN_PLANK,en,Weighted Spiderman Plank,fr,Planche Spiderman avec poids
PLANK_WEIGHTED_STRAIGHT_ARM_PLANK,PLANK,WEIGHTED_STRAIGHT_ARM_PLANK,en,Weighted Straight-arm Plank,fr,Planche bras tendus avec poids
PLANK_WEIGHTED_STRAIGHT_ARM_PLANK_WITH_SHOULDER_TOUCH,PLANK,WEIGHTED_STRAIGHT_ARM_PLANK_WITH_SHOULDER_TOUCH,en,Weighted Straight-arm Plank with Shoulder Touch,fr,"Planche bras tendu avec touché épaules, avec poids"
PLANK_WEIGHTED_SWISS_BALL_PLANK,PLANK,WEIGHTED_SWISS_BALL_PLANK,en,Weighted Swiss Ball Plank,fr,Planche sur ballon d'exercice avec poids
PLANK_WEIGHTED_SWISS_BALL_PLANK_LEG_LIFT,PLANK,WEIGHTED_SWISS_BALL_PLANK_LEG_LIFT,en,Weighted Swiss Ball Plank Leg Lift,fr,Planche avec levé de jambe sur ballon d'exercice
PLANK_WEIGHTED_SWISS_BALL_PLANK_LEG_LIFT_AND_HOLD,PLANK,WEIGHTED_SWISS_BALL_PLANK_LEG_LIFT_AND_HOLD,en,Weighted Swiss Ball Plank Leg Lift and Hold,fr,Levé et maintien des jambes lestées avec ballon d'exercice
PLANK_WEIGHTED_SWISS_BALL_PLANK_WITH_FEET_ON_BENCH,PLANK,WEIGHTED_SWISS_BALL_PLANK_WITH_FEET_ON_BENCH,en,Weighted Swiss Ball Plank with Feet on Bench,fr,"Planche sur ballon d'exercice avec pieds sur banc, avec poids"
PLANK_WEIGHTED_SWISS_BALL_PRONE_JACKKNIFE,PLANK,WEIGHTED_SWISS_BALL_PRONE_JACKKNIFE,en,Weighted Swiss Ball Prone Jackknife,fr,Jackknife allongé sur ballon d'exercice avec poids
PLANK_WEIGHTED_SWISS_BALL_SIDE_PLANK,PLANK,WEIGHTED_SWISS_BALL_SIDE_PLANK,en,Weighted Swiss Ball Side Plank,fr,Planche latérale sur ballon d'exercice avec poids
PLANK_WEIGHTED_THREE_WAY_PLANK,PLANK,WEIGHTED_THREE_WAY_PLANK,en,Weighted Three-way Plank,fr,Planche en trois positions avec poids
PLANK_WEIGHTED_TOWEL_PLANK_AND_KNEE_IN,PLANK,WEIGHTED_TOWEL_PLANK_AND_KNEE_IN,en,Weighted Towel Plank and Knee-in,fr,"Genou plié avec serviette, avec poids"
PLANK_WEIGHTED_TURKISH_GET_UP_TO_SIDE_PLANK,PLANK,WEIGHTED_TURKISH_GET_UP_TO_SIDE_PLANK,en,Weighted Turkish Get-up to Side Plank,fr,Relevé turc à planche latérale avec poids
PLANK_WEIGHTED_TWO_POINT_PLANK,PLANK,WEIGHTED_TWO_POINT_PLANK,en,Weighted Two-Point Plank,fr,Planche sur deux appuis avec poids
PLANK_WEIGHTED_T_STABILIZATION,PLANK,WEIGHTED_T_STABILIZATION,en,Weighted T-Stabilization,fr,Stabilisation T avec poids
PLANK_WEIGHTED_WIDE_STANCE_PLANK_WITH_DIAGONAL_ARM_LIFT,PLANK,WEIGHTED_WIDE_STANCE_PLANK_WITH_DIAGONAL_ARM_LIFT,en,Weighted Wide-stance Plank with Diagonal Arm Lift,fr,"Planche large avec bras levé en diagonale, avec poids"
PLANK_WEIGHTED_WIDE_STANCE_PLANK_WITH_DIAGONAL_LEG_LIFT,PLANK,WEIGHTED_WIDE_STANCE_PLANK_WITH_DIAGONAL_LEG_LIFT,en,Weighted Wide-stance Plank with Diagonal Leg Lift,fr,"Planche large avec lever de jambe en diagonale, avec poids"
